Id,SalePrice
1651,114388.10485971882
1652,93046.4417261692
1653,89886.41389073792
1654,148417.23177877127
1655,135158.8364266677
1656,143774.6002224522
1657,143228.70666718524
1658,157511.3673368176
1659,99601.17746562508
1660,165060.4895144351
1661,401988.0038973989
1662,323592.53708556975
1663,360099.24687318195
1664,419111.6127360377
1665,314940.08923623373
1666,317421.8767080957
1667,334720.2800839562
1668,344049.5863009277
1669,298568.33975395694
1670,341998.7144226221
1671,273056.96357002715
1672,381749.51283699065
1673,276212.324202445
1674,250101.4967535761
1675,210986.0608757088
1676,211131.59682394116
1677,214769.16989921825
1678,415159.6810360147
1679,352344.84163761477
1680,318482.44626290374
1681,278165.99194473826
1682,301640.98505598225
1683,195745.56914559836
1684,193528.43395167144
1685,199280.9062306506
1686,184460.30604460835
1687,187543.53378862143
1688,209454.0872312689
1689,212220.0267083244
1690,212576.37990887449
1691,204402.53642775925
1692,262141.69909349293
1693,183114.04784616546
1694,185556.28356731095
1695,163293.07708828762
1696,264593.66712503135
1697,163619.25263891288
1698,304937.6947337303
1699,307715.3724386752
1700,247239.71147697142
1701,263877.23510675115
1702,255451.86388500064
1703,255890.8261185623
1704,275423.7549585281
1705,269577.9438351389
1706,386687.6294929761
1707,228948.26881569042
1708,220783.92495422135
1709,273268.4020496313
1710,229065.69513108055
1711,277276.08053536864
1712,262213.0265468385
1713,277276.4862139223
1714,228284.7981032726
1715,211901.28845477934
1716,189714.83469997387
1717,187239.74497262822
1718,135529.28117475013
1719,216313.666418797
1720,262496.44270046277
1721,184899.5288174517
1722,130872.16043841114
1723,172628.53579992152
1724,219221.94646830886
1725,238521.04944098496
1726,190577.16130091675
1727,166413.15930374435
1728,194480.26730718155
1729,159371.04869073705
1730,161936.87323988377
1731,123877.4850416561
1732,133365.28113262868
1733,107041.52483427126
1734,119482.7194701973
1735,144841.07797213158
1736,97286.42049958569
1737,282538.4157436781
1738,225794.94632281427
1739,256485.68039332028
1740,224292.91076175292
1741,202714.5374914929
1742,179170.4616221557
1743,192994.74270273955
1744,308074.67371298064
1745,214406.87286896654
1746,202026.97626489017
1747,214994.08715435624
1748,218393.75844246318
1749,168273.81254318834
1750,136943.83903590246
1751,253461.01427760505
1752,101255.28109760542
1753,155940.07409402294
1754,197905.85859742097
1755,187819.35627747662
1756,121112.54027446799
1757,106111.69007152632
1758,155969.36164589666
1759,160783.1755062304
1760,173469.548865362
1761,160750.75538912063
1762,169570.20365582049
1763,189721.28759751547
1764,101015.88729551353
1765,172671.50038294532
1766,195311.78579414586
1767,221166.92696747294
1768,138188.29597595654
1769,168764.50166064713
1770,164661.5390259815
1771,105820.4049318692
1772,128218.20406774971
1773,120834.74110152209
1774,164869.1206427234
1775,134050.24186574123
1776,116474.89984762872
1777,103201.5432094399
1778,141216.82017861144
1779,133211.04236717976
1780,165176.3581095455
1781,114819.99864035711
1782,74160.2886414014
1783,143030.6127643702
1784,104690.66123601799
1785,126437.09714419804
1786,148897.79057784282
1787,172316.22537430644
1788,75804.96468295579
1789,95134.91286416118
1790,62121.221063523946
1791,209303.2612272812
1792,149920.58669550877
1793,148837.88785099622
1794,164657.70019949606
1795,123310.43197547595
1796,144544.93570569935
1797,130445.91796858946
1798,112291.60882394575
1799,83317.43504159733
1800,120313.71695655823
1801,114758.00618677663
1802,135624.20792132767
1803,150556.17196177546
1804,147556.03117169862
1805,137712.0292768142
1806,121352.25771321866
1807,143906.02966341053
1808,121157.06691683488
1809,113400.19477904317
1810,126986.55361535453
1811,121090.53290281165
1812,95189.90672567309
1813,104229.30523054094
1814,89777.08850360491
1815,30120.364004049567
1816,104955.08211930047
1817,137048.27634052167
1818,174972.02285193297
1819,137810.54973058068
1820,65261.27186113226
1821,124626.21833522068
1822,158249.14131271013
1823,57190.16912795993
1824,120884.1882933391
1825,122701.03158933757
1826,95303.38495818134
1827,80652.71027927952
1828,113835.32601090828
1829,145811.2211657017
1830,144148.862225449
1831,132164.59040844592
1832,93707.79708448668
1833,136241.3905125965
1834,129611.88598805522
1835,121416.76381276915
1836,106418.22017420393
1837,88441.54407766277
1838,107637.73021402121
1839,111968.68894199727
1840,138199.014237637
1841,119938.93453542888
1842,82016.66834667005
1843,146028.56842862864
1844,139203.1974025878
1845,143342.2340853551
1846,162246.501521913
1847,164553.10750557634
1848,46692.74068807182
1849,110423.1566800398
1850,107377.28395760109
1851,143167.55850341896
1852,121667.25782984497
1853,138323.83126536166
1854,175296.22561110635
1855,169278.82255734582
1856,231192.02429769706
1857,159315.04147735605
1858,146365.99965080744
1859,124525.2318572124
1860,171750.36302555914
1861,123849.17722300909
1862,308727.775661192
1863,307670.31076852966
1864,307681.4713841337
1865,337068.32699981675
1866,334927.110084045
1867,240523.66792451477
1868,301345.5552145271
1869,221621.54975524324
1870,236616.73998079222
1871,260381.00144190877
1872,197856.3924556258
1873,239661.2321360934
1874,138913.73520035067
1875,196458.5237941688
1876,194986.83434510118
1877,217399.44908887643
1878,217679.68794595814
1879,120795.45548420938
1880,122185.93858643337
1881,261999.81074805226
1882,248775.468001822
1883,189879.30205919122
1884,202349.5425775871
1885,240049.6260012192
1886,285479.6834242815
1887,229860.83267899626
1888,267006.9126738263
1889,180848.39542957518
1890,114374.27029703814
1891,141323.5664269944
1892,84886.94983254085
1893,125622.43143314795
1894,125415.77254426303
1895,136361.45117970216
1896,116352.81174893292
1897,117146.01897357285
1898,111226.22818018003
1899,145745.34856582366
1900,122010.92226275036
1901,147322.31498958246
1902,130807.10913972405
1903,189937.01225350017
1904,119170.71370630022
1905,177304.8999678706
1906,145542.5426213909
1907,210883.50787415015
1908,98709.78886137174
1909,142794.43569746637
1910,120311.23210007188
1911,192464.39911240866
1912,276074.7651831792
1913,176354.9523634371
1914,51097.094488479954
1915,297042.9635773094
1916,31227.3463314845
1917,244429.2344561262
1918,141186.56300282315
1919,183545.62922810338
1920,165843.8778845438
1921,362394.56627288536
1922,329559.24828744424
1923,224898.20206397053
1924,245975.70831629477
1925,219432.02883276762
1926,365827.69365891244
1927,133373.6507213952
1928,183110.82427746526
1929,110768.1292097297
1930,131070.83870183067
1931,147444.45025542434
1932,133495.15956004217
1933,187349.17697387878
1934,178686.83557032887
1935,175555.81457519016
1936,188030.3893630625
1937,183701.6537271279
1938,188093.42903713157
1939,238949.10251224425
1940,191494.3694057408
1941,177301.27357857995
1942,191290.08510628916
1943,212805.7866705867
1944,318713.145613373
1945,350842.4563685907
1946,157560.65224410134
1947,300387.0530040912
1948,187011.25971353808
1949,250604.963031488
1950,195233.64785260314
1951,270511.1527080599
1952,230276.79204756353
1953,206943.9122911017
1954,183328.70196190986
1955,118698.09333088284
1956,323336.7296518744
1957,155445.86895013938
1958,285980.79937196895
1959,142071.52733207148
1960,102971.24625328867
1961,121477.58596738173
1962,81874.75961297794
1963,101209.89549058369
1964,98003.06621892515
1965,143274.4929403315
1966,136166.47570802813
1967,285125.0976697679
1968,367813.86051804316
1969,358169.66255991976
1970,357631.6365040627
1971,403542.74900786777
1972,345915.9246223123
1973,284093.1499383121
1974,311551.00398181466
1975,418924.7989118327
1976,273704.98066874925
1977,331273.63032329374
1978,314122.0007201087
1979,315237.0922384376
1980,198333.42390212178
1981,337048.744914507
1982,223088.53299799177
1983,209978.50132812202
1984,177296.30749169254
1985,227575.4170133512
1986,225715.74463365725
1987,194119.5629341538
1988,195570.49852548575
1989,205762.97689083975
1990,223981.5056281727
1991,217572.42207968942
1992,233407.93679447216
1993,187698.54003674124
1994,226258.04275003192
1995,185917.45940786452
1996,274029.52719377953
1997,308653.64135916857
1998,296388.7694344993
1999,277870.8088650823
2000,286815.34560747136
2001,298651.6233207907
2002,258446.11491352037
2003,261434.35656390782
2004,283014.8482870533
2005,246695.11620036152
2006,218709.6032415427
2007,264218.13402000186
2008,220940.42579024303
2009,204323.95788316237
2010,215780.02313712996
2011,145085.88857174528
2012,192824.3718464633
2013,190134.66923390198
2014,201252.7903062262
2015,215889.2237419744
2016,203010.33496064748
2017,202378.97188342127
2018,123148.64712662193
2019,139020.86016670632
2020,90424.51293873711
2021,103580.1497196055
2022,191035.8833056808
2023,146463.39179952125
2024,279263.4703379633
2025,321720.71255117573
2026,183148.12058010322
2027,166327.89945501884
2028,158889.0308702916
2029,162243.7212867293
2030,278100.32455063914
2031,248520.23957818755
2032,266474.7821967407
2033,262354.12497734337
2034,179613.01310290257
2035,216538.73268384347
2036,214256.05662283214
2037,217822.02544468333
2038,297499.8487488671
2039,212523.05257904803
2040,311962.6022743081
2041,289161.5356239894
2042,207802.56527301943
2043,173406.4055684683
2044,184670.71100562785
2045,205652.8254171515
2046,142375.82764126704
2047,134805.46148784726
2048,148547.56025125718
2049,152648.07010617026
2050,165651.5652207116
2051,105033.56135083284
2052,119661.22721116486
2053,147684.15543170087
2054,77913.88380930563
2055,171163.92021560224
2056,145846.77888335858
2057,116697.72526136949
2058,220352.29966968
2059,136632.33975097656
2060,173628.1449392788
2061,182600.01342745384
2062,116016.85678864575
2063,102094.35863667418
2064,129524.70389607141
2065,120920.0498369442
2066,178420.38668072736
2067,129318.09571805145
2068,145437.56129963824
2069,69475.24856288235
2070,91959.90836376087
2071,92911.15552008303
2072,161115.17828663503
2073,135782.59815585543
2074,199340.18896440504
2075,140029.74890037582
2076,121755.34756531697
2077,142109.6202127584
2078,101669.97198716522
2079,135403.02907198045
2080,97473.80075492404
2081,110905.86345522702
2082,122390.83353703053
2083,130375.68889538563
2084,79937.77582044498
2085,108428.84018131053
2086,116729.70289077643
2087,119563.8768829002
2088,96323.92370849123
2089,81044.44368194765
2090,126588.7793508161
2091,96776.2064709052
2092,125882.41409379555
2093,140999.52761061498
2094,115164.44559825443
2095,144872.28325073497
2096,72042.34318504504
2097,103729.31302060142
2098,141386.66581264394
2099,22600.711904512136
2100,77724.30409333465
2101,125107.71181654971
2102,120899.89704769485
2103,87041.09638611694
2104,138764.40083853086
2105,140750.32774643376
2106,65082.04349706965
2107,191345.69670941404
2108,119060.18951167678
2109,93543.28821560435
2110,117845.40363158108
2111,137363.9616660393
2112,114967.41609631272
2113,109567.87085102114
2114,109655.12049457479
2115,144320.05155525508
2116,98621.68785302412
2117,133447.89041059412
2118,107823.27007463854
2119,100619.07578802826
2120,114370.37726770027
2121,70900.49755231864
2122,91813.87501487094
2123,65850.22990934376
2124,144537.87817877514
2125,140899.08604027418
2126,156651.9595706973
2127,160312.98338269605
2128,126795.75746305086
2129,72347.19056060394
2130,113440.59346983125
2131,143859.5135473584
2132,107307.57952126516
2133,114455.01068803102
2134,121930.49059642955
2135,102626.54816563295
2136,64332.224253077235
2137,104982.28908228374
2138,146911.25912981978
2139,156734.14461470276
2140,147478.05931300757
2141,162173.74787052636
2142,127854.8045860114
2143,144335.2047836072
2144,114915.02488837023
2145,142531.6366346059
2146,150709.45895901823
2147,170426.34537251526
2148,135450.74281067628
2149,174551.7447526167
2150,214233.22635654965
2151,103538.28789439706
2152,184580.51723208206
2153,177125.50812485765
2154,95586.5592016174
2155,131613.40437161873
2156,255752.54280904768
2157,251084.17176558607
2158,234568.08223841264
2159,229986.59194988394
2160,192536.0607386049
2161,253668.7879526012
2162,354923.9447349608
2163,360180.75794644095
2164,255808.52151176613
2165,194106.64594538257
2166,150770.38880487662
2167,220532.23218630807
2168,195248.95547217043
2169,199816.5435477394
2170,216957.22269741597
2171,156593.6144903342
2172,138837.15495822026
2173,149041.31756047168
2174,228414.78775499572
2175,270663.3659688488
2176,292492.7217909016
2177,230548.5429517061
2178,225764.87954988575
2179,146257.0909696281
2180,208835.71338599062
2181,196059.33866869222
2182,222535.8302821151
2183,203437.19353952035
2184,119317.97440520488
2185,132137.29342531625
2186,148405.31771820993
2187,166523.69703632328
2188,159727.43331433847
2189,300056.2362357171
2190,52817.191085614715
2191,57802.20842417845
2192,71426.91425507703
2193,107486.2355265044
2194,94032.61113380022
2195,106659.65734694155
2196,113774.70357426115
2197,107936.767895751
2198,150605.22011302394
2199,179143.03398256647
2200,123157.97516218692
2201,133844.72003925563
2202,190443.38786494455
2203,136553.97896138352
2204,157923.11170839204
2205,92854.81912600591
2206,130993.08140536395
2207,187480.53194569892
2208,218628.47736040267
2209,198589.14812998494
2210,109818.9031960984
2211,95136.46487879715
2212,115714.59154600732
2213,92592.87032941339
2214,158086.18746615975
2215,82520.72446276725
2216,144351.39692833784
2217,87367.59251625833
2218,87483.62047164123
2219,72691.48246069698
2220,81061.4708735714
2221,298470.0030041828
2222,271944.917836701
2223,296502.86228378897
2224,221659.35348335368
2225,125427.53206142155
2226,195666.60197639203
2227,224761.37937489542
2228,285869.02771118045
2229,249048.49958761162
2230,148968.7475231659
2231,224361.05687725323
2232,195859.48654468238
2233,210719.74801504833
2234,277623.45421898365
2235,248196.2214738265
2236,265548.09108737484
2237,326775.8563613844
2238,211679.9958274916
2239,110840.37220211055
2240,174689.29651227646
2241,173709.6050422916
2242,122005.21596851893
2243,124355.36723841648
2244,103411.76801540478
2245,93360.25370534752
2246,139765.87558442945
2247,105482.87611526182
2248,101797.55913028785
2249,115991.18904241256
2250,119534.34096594393
2251,106272.20909063095
2252,180643.8423739998
2253,157132.94767555792
2254,177107.04059481324
2255,194365.1698690946
2256,183128.97760285455
2257,207071.54722590875
2258,172905.10093144744
2259,180329.27296271527
2260,144565.76027255168
2261,184509.2628834183
2262,198225.31420319946
2263,337922.3363243673
2264,414741.6008142679
2265,178604.2231293957
2266,279508.734018756
2267,329208.01166045014
2268,369802.12461299624
2269,165808.67029276493
2270,207122.16046099155
2271,220125.72921246084
2272,254255.16667047702
2273,177524.49871579296
2274,192351.45158062634
2275,181285.7692376917
2276,194324.4726445332
2277,183177.6272486438
2278,142086.0864960606
2279,134439.53611684876
2280,97858.65646212535
2281,188519.3112591714
2282,197323.99995289283
2283,101361.96989549097
2284,125908.2611323889
2285,126109.71488804
2286,116927.08853366494
2287,345610.26498533704
2288,273232.50206231285
2289,300934.3378480537
2290,384734.9285169237
2291,313239.5449813376
2292,382280.61148465495
2293,398892.8222359184
2294,342149.5439993622
2295,416775.13662255195
2296,251453.69385261266
2297,328554.8432609828
2298,348638.5506343117
2299,333689.8291722636
2300,299483.02328671014
2301,307436.1214540439
2302,252928.01445417712
2303,241053.87800315322
2304,237019.87178607192
2305,206505.2941748691
2306,205274.13820567346
2307,215852.95929702546
2308,218100.88265432333
2309,298811.3905876654
2310,213593.5911652443
2311,209968.97128985127
2312,189308.8990677754
2313,186990.97401765978
2314,177119.36244832512
2315,192788.50112745835
2316,201236.46855775558
2317,204230.47337033434
2318,195060.58172302452
2319,189710.844887406
2320,188930.14760368696
2321,243196.4977912563
2322,202124.59215904796
2323,193651.03427954533
2324,199936.34917366636
2325,226445.18683301564
2326,189669.64144428688
2327,209922.69753749494
2328,225434.62687332951
2329,190322.58546101637
2330,189352.00177005393
2331,326770.3215972597
2332,335813.9166326209
2333,288259.4644804548
2334,247228.47924816
2335,268917.7574764179
2336,287619.81990145054
2337,200980.08963591527
2338,259335.69541399268
2339,234077.8423906987
2340,382184.46243552264
2341,229471.3340558313
2342,241935.04435761517
2343,241800.75558266987
2344,222299.15575684648
2345,232284.29254151662
2346,213817.72509349047
2347,204966.3040766585
2348,240017.26042732515
2349,189513.0824234447
2350,316650.52778140316
2351,271180.2955482075
2352,261039.48542365647
2353,259942.2970009572
2354,131744.0419618949
2355,147290.48566717858
2356,173805.5421570498
2357,212577.43641416516
2358,204809.53270757163
2359,126966.66457002645
2360,111801.31330395352
2361,143328.4635901166
2362,259767.15229005594
2363,156495.73058862454
2364,182274.10415574114
2365,233374.66335737455
2366,196579.4751040561
2367,214124.1731909428
2368,218686.08578681224
2369,209903.51293619856
2370,171309.686916247
2371,169739.07600805268
2372,206098.610836973
2373,280854.7857279534
2374,304908.2219217226
2375,219942.43151454636
2376,292555.2922273302
2377,308379.6958830394
2378,148238.08631680923
2379,209563.34297911357
2380,162654.67513530675
2381,183780.76455925687
2382,211715.6753226922
2383,208220.41808172315
2384,241067.08644437007
2385,176819.92507634207
2386,134145.46845631706
2387,127087.05556934024
2388,111231.48365899242
2389,124216.68333366301
2390,147622.02822945858
2391,144466.52549118025
2392,97944.75155037468
2393,174313.07125544728
2394,137318.47616927777
2395,198014.0082952581
2396,138191.46171125915
2397,207834.4858609957
2398,120016.30067660249
2399,65254.509493828984
2400,49721.30131074038
2401,98351.34382962027
2402,138599.48055149312
2403,144967.66629612574
2404,157213.40118358683
2405,173889.42364755695
2406,130380.5562743808
2407,134325.12635156675
2408,153590.5230296079
2409,122941.7180380612
2410,187901.57903036862
2411,96728.64072839377
2412,156695.84708591073
2413,120714.5117756669
2414,146726.35124982655
2415,139652.5680934269
2416,113918.55979709563
2417,111705.09188227497
2418,112598.77837556759
2419,134938.50587256637
2420,119462.10394250714
2421,140764.96526821278
2422,101932.71469539682
2423,134651.56895806233
2424,151300.3545893514
2425,213767.32711545043
2426,137175.0975611956
2427,129011.20621138084
2428,178691.6397456454
2429,97729.39148874917
2430,124017.31629182707
2431,107773.96033419829
2432,142690.25961385405
2433,130616.56323416505
2434,132685.9136275716
2435,152625.1447842665
2436,107370.22097231523
2437,96422.55480419606
2438,122886.70146203248
2439,112560.7281384035
2440,116919.97917601143
2441,115878.3095639748
2442,92862.25435729862
2443,126000.54398688668
2444,135102.12555521863
2445,87061.49111341544
2446,132234.20012677304
2447,194246.2138071449
2448,122497.34974873597
2449,107679.47795103272
2450,149064.4594470891
2451,123638.2016911791
2452,179566.73887883103
2453,86634.70001261405
2454,124999.73962551891
2455,111499.52484421147
2456,126512.42054774737
2457,113621.92030813533
2458,116484.57845541034
2459,89784.34123031175
2460,134173.52268262373
2461,102545.83905217028
2462,116684.5081927951
2463,112509.62082532799
2464,162026.28810541218
2465,130380.9648477691
2466,124508.21755562708
2467,148583.52501351858
2468,79008.27734127277
2469,71286.10388135441
2470,196967.5383191926
2471,193792.47672171297
2472,155971.18517124056
2473,115435.63980876606
2474,92719.26432695062
2475,208322.79528709623
2476,91982.53188825863
2477,120845.58373694847
2478,165273.98838232548
2479,103093.0629937309
2480,152619.50005182438
2481,132439.1707768513
2482,136587.14773948892
2483,104074.62489456582
2484,124052.18865294235
2485,122032.09526040392
2486,153381.800076657
2487,220310.37995695032
2488,155388.7420092171
2489,155235.19403874566
2490,147229.8643424309
2491,104247.23340352537
2492,194476.3657569354
2493,163171.0749142859
2494,149521.9447438637
2495,67040.08850516113
2496,237427.0637282351
2497,147006.18438783922
2498,93286.32754942874
2499,79998.1987288511
2500,117172.21028949735
2501,140864.77526087468
2502,136065.4450711359
2503,105889.3114856584
2504,191814.89806693766
2505,224502.65156145254
2506,261123.5381465007
2507,286610.2826178498
2508,262110.70740019376
2509,232059.2238122759
2510,225351.0572521584
2511,186129.61867505172
2512,207804.83804175296
2513,238313.32979155995
2514,279976.1885444359
2515,138568.93657838737
2516,177335.56845953385
2517,130840.09281199258
2518,155223.43677484576
2519,224457.70334665175
2520,212471.48629337578
2521,195039.48369561156
2522,226944.85735273786
2523,126251.66914365285
2524,144284.0742814606
2525,141401.92628605122
2526,141626.99325439605
2527,118292.19815732942
2528,116607.96329700647
2529,147404.73159717472
2530,120204.02979500586
2531,239809.58226804726
2532,222228.58013475675
2533,208685.43868409484
2534,248448.3942385912
2535,269840.78496934695
2536,237952.2100552827
2537,232961.0388243251
2538,191076.56224712354
2539,202870.54147752404
2540,191687.16834996367
2541,190953.24013615143
2542,175534.9647522511
2543,130638.48240343116
2544,100437.02297740427
2545,128835.36347920293
2546,131980.17264169818
2547,143507.06618151255
2548,161060.05049575542
2549,155709.5188946239
2550,607286.8567594956
2551,144567.05603890325
2552,131518.66554598324
2553,74125.14466476692
2554,75939.50729561239
2555,95990.4376053094
2556,81518.05017113002
2557,102581.12991448797
2558,160794.76754981413
2559,120838.3190148034
2560,131907.80990346774
2561,115758.9583745432
2562,106185.06615786726
2563,103998.0900371483
2564,171439.10669772673
2565,128520.15987297057
2566,143367.48772853927
2567,111002.64848410683
2568,186113.19442086312
2569,205822.4275953912
2570,111062.73745947421
2571,181540.76192216994
2572,150790.5435946649
2573,225571.61964809673
2574,247979.2616293542
2575,130286.06503632593
2576,115582.84212168564
2577,146580.4479639094
2578,68708.90821008392
2579,27209.161555270606
2580,105568.49397286981
2581,131698.1508784165
2582,132459.62327289162
2583,253669.4873095741
2584,183188.43206361323
2585,213877.14061289318
2586,216895.9500948488
2587,198711.02223753944
2588,126815.9604536306
2589,159211.89170128581
2590,233547.8904588353
2591,246032.0142352623
2592,222872.94821948855
2593,274758.3395727157
2594,180028.51751592028
2595,224314.47646389797
2596,305099.6246448326
2597,222701.1601894842
2598,276818.7991790118
2599,349443.11605922703
2600,193894.19854862802
2601,151916.80391279538
2602,69820.00998680212
2603,91759.3473049935
2604,71555.23996405813
2605,77884.32430422722
2606,165078.45429454817
2607,232138.62034708785
2608,213078.45169451422
2609,171514.05592243327
2610,93614.83830652955
2611,138918.15457055144
2612,157778.6414226594
2613,126927.65039353444
2614,104752.11568276641
2615,160377.83765678064
2616,158427.08736013854
2617,197315.36383738095
2618,241967.4482383772
2619,208804.07472591064
2620,184370.04725165063
2621,175871.91934518126
2622,185787.25620913965
2623,233958.74108625972
2624,288776.8250773818
2625,268164.77371267846
2626,175837.97749008183
2627,156965.2112275473
2628,373260.07395998854
2629,404409.44200463954
2630,314091.13932499033
2631,396797.6044448251
2632,361698.15245451464
2633,279634.6046639199
2634,377286.33897267096
2635,169935.0111206711
2636,185479.94352007174
2637,203720.85524617467
2638,253474.139862495
2639,187271.7269937665
2640,153630.5507759951
2641,92066.93977619047
2642,195527.1083227464
2643,101361.40182597107
2644,117864.81313789674
2645,99277.5252269917
2646,86815.60205839286
2647,105718.52639040025
2648,138882.46228206117
2649,145369.05267290366
2650,117501.24903576987
2651,147323.1613248575
2652,346302.78160122724
2653,254437.96881792438
2654,261332.36369636757
2655,378420.56542014936
2656,313903.42850669986
2657,334867.0263708817
2658,295423.5010098828
2659,284359.52108024893
2660,339376.2326486156
2661,325643.63147793664
2662,356400.7577008052
2663,271027.37152292446
2664,289093.9666804911
2665,311090.32503565995
2666,283853.82705596
2667,189791.0253338574
2668,192271.7633827916
2669,200925.0711460762
2670,270251.576790876
2671,198747.26878850674
2672,203783.12180536598
2673,207826.23413745518
2674,212812.48318016285
2675,176218.26695876685
2676,213494.11531979326
2677,200858.17015608004
2678,246840.5563776521
2679,263876.75712384447
2680,262323.62915330764
2681,361236.06082388596
2682,296949.317455131
2683,414161.25223484205
2684,293533.51001854846
2685,294866.5689353191
2686,247637.35924682385
2687,283569.5644874412
2688,223367.9921766504
2689,205811.71256444175
2690,362496.5719276909
2691,197607.40636241387
2692,135434.8245885967
2693,221930.25147423748
2694,140586.5421902071
2695,210796.37817158108
2696,201057.1711309743
2697,190816.98065004463
2698,218233.97274865847
2699,182632.21198032968
2700,164060.96515091753
2701,172463.04736258672
2702,130520.66521348445
2703,141164.12005522725
2704,144307.18433866304
2705,104232.78261257302
2706,104956.12584845963
2707,129891.88878589481
2708,114223.24588372109
2709,91395.01671069145
2710,119017.4137948988
2711,311794.10480310395
2712,349352.9061864725
2713,180054.39239431173
2714,161141.52420873014
2715,173240.20703053326
2716,160058.80833217586
2717,206430.49311936036
2718,231037.6620817236
2719,165817.3071482824
2720,187968.9216076752
2721,132801.7801147147
2722,171347.1509130441
2723,168556.28492050606
2724,126019.34703106617
2725,123629.00728195522
2726,139973.8365925908
2727,179718.7646488581
2728,183415.60495292358
2729,143000.3952361339
2730,137668.55107662798
2731,117834.2685779284
2732,116104.95675133176
2733,149997.79793613032
